Delta_channel0,Theta_channel0,Alpha_channel0,Beta_channel0,Gamma_channel0,Delta_channel1,Theta_channel1,Alpha_channel1,Beta_channel1,Gamma_channel1,Delta_channel2,Theta_channel2,Alpha_channel2,Beta_channel2,Gamma_channel2,Delta_channel3,Theta_channel3,Alpha_channel3,Beta_channel3,Gamma_channel3,Delta_channel4,Theta_channel4,Alpha_channel4,Beta_channel4,Gamma_channel4,Delta_channel5,Theta_channel5,Alpha_channel5,Beta_channel5,Gamma_channel5,Delta_channel6,Theta_channel6,Alpha_channel6,Beta_channel6,Gamma_channel6,Delta_channel7,Theta_channel7,Alpha_channel7,Beta_channel7,Gamma_channel7,Delta_channel8,Theta_channel8,Alpha_channel8,Beta_channel8,Gamma_channel8,Delta_channel9,Theta_channel9,Alpha_channel9,Beta_channel9,Gamma_channel9,Delta_channel10,Theta_channel10,Alpha_channel10,Beta_channel10,Gamma_channel10,Delta_channel11,Theta_channel11,Alpha_channel11,Beta_channel11,Gamma_channel11,Delta_channel12,Theta_channel12,Alpha_channel12,Beta_channel12,Gamma_channel12,Delta_channel13,Theta_channel13,Alpha_channel13,Beta_channel13,Gamma_channel13,Delta_channel14,Theta_channel14,Alpha_channel14,Beta_channel14,Gamma_channel14,Delta_channel15,Theta_channel15,Alpha_channel15,Beta_channel15,Gamma_channel15,Delta_channel16,Theta_channel16,Alpha_channel16,Beta_channel16,Gamma_channel16,Delta_channel17,Theta_channel17,Alpha_channel17,Beta_channel17,Gamma_channel17,Delta_channel18,Theta_channel18,Alpha_channel18,Beta_channel18,Gamma_channel18,Delta_channel19,Theta_channel19,Alpha_channel19,Beta_channel19,Gamma_channel19,Delta_channel20,Theta_channel20,Alpha_channel20,Beta_channel20,Gamma_channel20,Delta_channel21,Theta_channel21,Alpha_channel21,Beta_channel21,Gamma_channel21,Delta_channel22,Theta_channel22,Alpha_channel22,Beta_channel22,Gamma_channel22,Delta_channel23,Theta_channel23,Alpha_channel23,Beta_channel23,Gamma_channel23,Delta_channel24,Theta_channel24,Alpha_channel24,Beta_channel24,Gamma_channel24,Delta_channel25,Theta_channel25,Alpha_channel25,Beta_channel25,Gamma_channel25,Delta_channel26,Theta_channel26,Alpha_channel26,Beta_channel26,Gamma_channel26,Delta_channel27,Theta_channel27,Alpha_channel27,Beta_channel27,Gamma_channel27,Delta_channel28,Theta_channel28,Alpha_channel28,Beta_channel28,Gamma_channel28,Delta_channel29,Theta_channel29,Alpha_channel29,Beta_channel29,Gamma_channel29,Delta_channel30,Theta_channel30,Alpha_channel30,Beta_channel30,Gamma_channel30,Delta_channel31,Theta_channel31,Alpha_channel31,Beta_channel31,Gamma_channel31,Delta_channel32,Theta_channel32,Alpha_channel32,Beta_channel32,Gamma_channel32,Delta_channel33,Theta_channel33,Alpha_channel33,Beta_channel33,Gamma_channel33,Delta_channel34,Theta_channel34,Alpha_channel34,Beta_channel34,Gamma_channel34,Delta_channel35,Theta_channel35,Alpha_channel35,Beta_channel35,Gamma_channel35,Delta_channel36,Theta_channel36,Alpha_channel36,Beta_channel36,Gamma_channel36,Delta_channel37,Theta_channel37,Alpha_channel37,Beta_channel37,Gamma_channel37,Delta_channel38,Theta_channel38,Alpha_channel38,Beta_channel38,Gamma_channel38,Delta_channel39,Theta_channel39,Alpha_channel39,Beta_channel39,Gamma_channel39,Delta_channel40,Theta_channel40,Alpha_channel40,Beta_channel40,Gamma_channel40,Delta_channel41,Theta_channel41,Alpha_channel41,Beta_channel41,Gamma_channel41,Delta_channel42,Theta_channel42,Alpha_channel42,Beta_channel42,Gamma_channel42,Delta_channel43,Theta_channel43,Alpha_channel43,Beta_channel43,Gamma_channel43,Delta_channel44,Theta_channel44,Alpha_channel44,Beta_channel44,Gamma_channel44,Delta_channel45,Theta_channel45,Alpha_channel45,Beta_channel45,Gamma_channel45,Delta_channel46,Theta_channel46,Alpha_channel46,Beta_channel46,Gamma_channel46,Delta_channel47,Theta_channel47,Alpha_channel47,Beta_channel47,Gamma_channel47,Delta_channel48,Theta_channel48,Alpha_channel48,Beta_channel48,Gamma_channel48,Delta_channel49,Theta_channel49,Alpha_channel49,Beta_channel49,Gamma_channel49,Delta_channel50,Theta_channel50,Alpha_channel50,Beta_channel50,Gamma_channel50,Delta_channel51,Theta_channel51,Alpha_channel51,Beta_channel51,Gamma_channel51,Delta_channel52,Theta_channel52,Alpha_channel52,Beta_channel52,Gamma_channel52,Delta_channel53,Theta_channel53,Alpha_channel53,Beta_channel53,Gamma_channel53,Delta_channel54,Theta_channel54,Alpha_channel54,Beta_channel54,Gamma_channel54,Delta_channel55,Theta_channel55,Alpha_channel55,Beta_channel55,Gamma_channel55,Delta_channel56,Theta_channel56,Alpha_channel56,Beta_channel56,Gamma_channel56,Delta_channel57,Theta_channel57,Alpha_channel57,Beta_channel57,Gamma_channel57,Delta_channel58,Theta_channel58,Alpha_channel58,Beta_channel58,Gamma_channel58,Delta_channel59,Theta_channel59,Alpha_channel59,Beta_channel59,Gamma_channel59,Delta_channel60,Theta_channel60,Alpha_channel60,Beta_channel60,Gamma_channel60,Delta_channel61,Theta_channel61,Alpha_channel61,Beta_channel61,Gamma_channel61,Delta_channel62,Theta_channel62,Alpha_channel62,Beta_channel62,Gamma_channel62,Delta_channel63,Theta_channel63,Alpha_channel63,Beta_channel63,Gamma_channel63,Delta_channel64,Theta_channel64,Alpha_channel64,Beta_channel64,Gamma_channel64,Delta_channel65,Theta_channel65,Alpha_channel65,Beta_channel65,Gamma_channel65,Delta_channel66,Theta_channel66,Alpha_channel66,Beta_channel66,Gamma_channel66,Delta_channel67,Theta_channel67,Alpha_channel67,Beta_channel67,Gamma_channel67,Delta_channel68,Theta_channel68,Alpha_channel68,Beta_channel68,Gamma_channel68,Delta_channel69,Theta_channel69,Alpha_channel69,Beta_channel69,Gamma_channel69,Delta_channel70,Theta_channel70,Alpha_channel70,Beta_channel70,Gamma_channel70,Delta_channel71,Theta_channel71,Alpha_channel71,Beta_channel71,Gamma_channel71,Delta_channel72,Theta_channel72,Alpha_channel72,Beta_channel72,Gamma_channel72,Delta_channel73,Theta_channel73,Alpha_channel73,Beta_channel73,Gamma_channel73,Delta_channel74,Theta_channel74,Alpha_channel74,Beta_channel74,Gamma_channel74,Delta_channel75,Theta_channel75,Alpha_channel75,Beta_channel75,Gamma_channel75,Delta_channel76,Theta_channel76,Alpha_channel76,Beta_channel76,Gamma_channel76,Delta_channel77,Theta_channel77,Alpha_channel77,Beta_channel77,Gamma_channel77,Delta_channel78,Theta_channel78,Alpha_channel78,Beta_channel78,Gamma_channel78,Delta_channel79,Theta_channel79,Alpha_channel79,Beta_channel79,Gamma_channel79,Delta_channel80,Theta_channel80,Alpha_channel80,Beta_channel80,Gamma_channel80,Delta_channel81,Theta_channel81,Alpha_channel81,Beta_channel81,Gamma_channel81,Delta_channel82,Theta_channel82,Alpha_channel82,Beta_channel82,Gamma_channel82,Delta_channel83,Theta_channel83,Alpha_channel83,Beta_channel83,Gamma_channel83,Delta_channel84,Theta_channel84,Alpha_channel84,Beta_channel84,Gamma_channel84,Delta_channel85,Theta_channel85,Alpha_channel85,Beta_channel85,Gamma_channel85,Delta_channel86,Theta_channel86,Alpha_channel86,Beta_channel86,Gamma_channel86,Delta_channel87,Theta_channel87,Alpha_channel87,Beta_channel87,Gamma_channel87,Delta_channel88,Theta_channel88,Alpha_channel88,Beta_channel88,Gamma_channel88,Delta_channel89,Theta_channel89,Alpha_channel89,Beta_channel89,Gamma_channel89,Delta_channel90,Theta_channel90,Alpha_channel90,Beta_channel90,Gamma_channel90,Delta_channel91,Theta_channel91,Alpha_channel91,Beta_channel91,Gamma_channel91,Delta_channel92,Theta_channel92,Alpha_channel92,Beta_channel92,Gamma_channel92,Delta_channel93,Theta_channel93,Alpha_channel93,Beta_channel93,Gamma_channel93,Delta_channel94,Theta_channel94,Alpha_channel94,Beta_channel94,Gamma_channel94,Delta_channel95,Theta_channel95,Alpha_channel95,Beta_channel95,Gamma_channel95,Delta_channel96,Theta_channel96,Alpha_channel96,Beta_channel96,Gamma_channel96,Delta_channel97,Theta_channel97,Alpha_channel97,Beta_channel97,Gamma_channel97,Delta_channel98,Theta_channel98,Alpha_channel98,Beta_channel98,Gamma_channel98,Delta_channel99,Theta_channel99,Alpha_channel99,Beta_channel99,Gamma_channel99,Delta_channel100,Theta_channel100,Alpha_channel100,Beta_channel100,Gamma_channel100,Delta_channel101,Theta_channel101,Alpha_channel101,Beta_channel101,Gamma_channel101,Delta_channel102,Theta_channel102,Alpha_channel102,Beta_channel102,Gamma_channel102,Delta_channel103,Theta_channel103,Alpha_channel103,Beta_channel103,Gamma_channel103,Delta_channel104,Theta_channel104,Alpha_channel104,Beta_channel104,Gamma_channel104,Delta_channel105,Theta_channel105,Alpha_channel105,Beta_channel105,Gamma_channel105,Delta_channel106,Theta_channel106,Alpha_channel106,Beta_channel106,Gamma_channel106,Delta_channel107,Theta_channel107,Alpha_channel107,Beta_channel107,Gamma_channel107,Delta_channel108,Theta_channel108,Alpha_channel108,Beta_channel108,Gamma_channel108,Delta_channel109,Theta_channel109,Alpha_channel109,Beta_channel109,Gamma_channel109,Delta_channel110,Theta_channel110,Alpha_channel110,Beta_channel110,Gamma_channel110,Delta_channel111,Theta_channel111,Alpha_channel111,Beta_channel111,Gamma_channel111,Delta_channel112,Theta_channel112,Alpha_channel112,Beta_channel112,Gamma_channel112,Delta_channel113,Theta_channel113,Alpha_channel113,Beta_channel113,Gamma_channel113,Delta_channel114,Theta_channel114,Alpha_channel114,Beta_channel114,Gamma_channel114,Delta_channel115,Theta_channel115,Alpha_channel115,Beta_channel115,Gamma_channel115,target
2308.444218485968,1219.3140491790557,1121.515325110613,295.488834334533,89.14401446629839,5965.272868192537,3669.5018878898777,3878.9597731717167,799.1013061191516,205.80562163772197,1423.397562101274,824.9449935180031,722.5426839173974,220.7733359875594,63.76850257295789,1595.4885904679138,927.7437049953253,754.4976783806808,262.44513587737197,86.57976797664776,653.4319064155667,457.2227410333132,407.8386385096446,132.0321179374592,42.0569810588693,772.4241727540555,726.5678014898801,620.6199776726941,180.78373494374065,35.98503652117344,1060.6668366420047,996.5389030722401,845.2934208882649,336.41158551813487,126.83368083836812,821.4230669542318,724.9349831738648,616.4553722150449,239.2951388628679,78.63507226810127,980.5981119567263,1022.3398392508557,912.029337790793,308.05609775824684,46.23810497638125,761.2176073548314,619.6103742307884,542.6561474866947,179.83016368530565,39.3745805434607,1345.0451888268365,1099.2056470666528,869.3426032708971,334.78752259532286,109.63183582627381,1899.1442523821602,2017.380917976819,1682.7632742421613,674.5758172537712,233.0183422251054,1654.146968642865,1708.2590773737325,1609.652110078451,626.2559566280695,179.7353883478008,1134.330442854924,1125.934150998793,1216.7770895288625,331.99328970319846,66.41294467110298,1457.2687081584677,2157.261614385554,2104.6875978017447,553.1421533446664,72.73418209571767,1271.0624042962816,1480.220506290799,1710.668853474655,413.4030005339968,73.056668993823,1489.9298406998566,2155.03407133394,2211.2638579297736,531.5712576042041,90.37257002173497,1556.991524708677,2041.7640369625963,2453.686304348513,533.4149932048638,91.35849263116764,769.8346315749908,1324.4387834593251,1271.4935310736764,298.3916694519601,38.34939398337381,814.7294796585782,1236.9056134176496,1479.081925071271,301.51813228778616,48.37769843712265,3600.482544804734,5995.491872827989,7315.621316950168,1495.381445517587,175.73696940040801,1339.6950499742286,1907.9669193434636,3541.6135272779684,477.6386888945976,53.18370201101115,989.5816665904366,1608.6615829065004,1827.0355859808094,323.7437023628138,36.84071521546149,1210.5039706574914,2434.3604396976734,1726.5214796657056,325.79380671508216,45.53540991269941,5297.1142574479645,5227.449420717728,8372.310035877763,1236.3529515404723,211.6404419758235,2894.4416804492234,3353.2331154666317,7429.219879452493,910.8711801645243,126.42296267752117,7361.624037265445,7702.9973264526025,10892.356082390343,1665.2919215266825,303.652927494848,4936.002111921912,5973.100118436003,7858.98164792591,1351.6927750202794,222.9282012489318,2557.441817995428,4019.0840786915883,3770.283610583837,886.8559930822012,123.42305055249489,912.4396738792585,1822.955243368499,1596.6207879151464,337.12825448218484,39.165791805387855,489.2787071203946,939.7238319336335,781.7536972701365,150.89793645765548,17.45174643276743,1136.9243138530578,1356.9359406405429,1471.9490267664808,309.66966321200255,46.432651102175676,733.7123250383055,819.1288605606533,727.9456077259117,170.22536011734826,26.640717997444256,754.6269959826998,528.5722735996249,400.706350587363,124.75470134706849,27.644707458157196,6552.5093000982615,6096.352189376386,7424.347809204431,1337.1232462722912,250.8975920991685,3838.289490505374,3516.383831618731,3065.0405538375826,964.0102568395437,259.1965605406417,4886.463179450829,5142.749427775029,5059.44877866858,1812.7156021041726,471.701298464744,10654.517095017573,15956.308547209564,22264.811666342997,4275.98382493185,636.5374621590763,1878.3350912275785,2382.641971649374,2069.2182309215755,622.0463789325036,88.43030844903154,1771.111005733556,948.1621979454873,806.5456129231587,269.92241091891555,97.91745320862721,4679.816838342912,2796.3424185394056,2517.7946985613526,800.6312526298336,273.14283742416814,581.1038919597434,353.6011253157579,274.0830642139514,126.7563638255912,52.89170772391679,1382.3124194257364,861.1916148028124,668.801355835761,279.42817909124756,109.39526751076109,172.5135168646433,118.97608619297273,87.78124815533143,46.93970798802002,20.29186589188452,325.13910418161674,255.98073441835857,194.50383779602078,79.47352743170978,30.181578609659567,1081.0397854189598,934.8339155560718,749.5216946456974,279.9159488596811,80.2250465871969,524.5551712496363,560.8381905314576,392.012142172827,160.6373408064895,51.36800406747943,795.8104458049239,1070.4521938703326,757.4046311858189,292.5506062696615,65.88526524897414,330.5472275700541,325.4609478127502,226.9829418629207,94.4946800996753,24.28122608026867,1050.8367301606347,817.8379564889959,609.1995047289996,253.97669948189827,84.02070099727064,2474.7363724493744,2473.044137787437,2366.228056939312,757.1533142226587,257.2415896335891,2094.8029268992764,2379.0636997139814,2188.4388445890518,841.822139565277,261.9649542834045,1642.2374907226,1940.9837193473606,1842.095894299619,457.3119106535507,87.07649784823857,1403.8766595157097,2143.505465932756,1835.4907311793127,553.1453386177469,107.90904320132088,2536.585324807318,3579.6996707668964,3633.0170395015093,736.6395200058452,134.56570504981255,1251.445507884049,1711.2983549212988,2750.8084412536577,468.26199199632293,83.94485164796632,1802.321530890186,3584.5597066388764,2823.12183328589,631.2831440103698,122.46015955507417,915.8527010288861,1895.6327406677735,1485.9568675816256,359.6018185085694,70.72000691404496,1122.4550471081277,2408.451252977864,1640.1331262783897,419.31778217003574,89.67971514902165,4581.364196418682,6909.488692520668,11563.644271594352,1846.041586714405,272.0926026509321,1471.7409513639166,2406.3869968410877,3133.143634686764,488.95876884235196,53.389991190528136,1058.042195774604,2402.56310951087,1938.2896227536314,328.4828985873987,58.6028707140676,1173.3072634416558,2526.0216010633776,2194.5658270028525,328.0183288306742,57.5977224313305,6420.405833392784,7452.231093359962,8846.390661652864,1380.1973565555625,201.94206199208259,2842.3925633426347,3569.541673322196,6205.3158436927315,893.276904140838,105.69221267962048,9223.402541787664,10290.695316387892,12388.531396507085,1829.3726235733154,311.79386228806123,4665.910029774778,6996.380745678739,9153.625039933655,1538.3894389523457,269.374478934089,3097.2560227024487,5229.767986862827,5371.086393631962,1148.9614263121869,219.64378181507723,658.5842016573054,1188.9652759330636,1309.0217378619955,252.27023454505812,44.355532426162156,542.8047236994878,1033.3225077137256,1106.5867613607318,221.80415567297757,37.94596961595804,859.4337092284045,1312.5964308236278,1482.0292728772104,292.14623407496174,51.13334832302412,365.4039984362478,358.3150716161508,279.062299287784,90.7005388464647,25.303870479023676,404.77356513230865,351.04058527726676,282.9108392577913,83.136901505883,25.626244995449085,3912.623211003174,3962.85841990197,4263.819863643199,968.2140405121963,225.20377476483827,3409.7846836758426,3103.449771635259,2519.875825693239,909.7408714922404,239.563520467685,4706.263240518092,4901.1080073143585,4608.48762622053,1572.5213920832227,529.6889612369562,10596.359801581857,14796.946177766928,22837.944594937362,3742.0065481919946,594.1803573593555,1501.5897076778385,1705.9504081082694,1305.0621661713185,481.9852738433251,128.3824516267914,7982.572789458581,9594.761221847797,9870.604476502314,2115.1419495583255,320.6375198463465,4584.1647574755025,5670.920856528253,6382.8899082418975,1305.9871493501423,267.5078302216492,4645.467584721002,4570.205725657747,4896.678063109637,1003.1245854675444,169.37736376764144,2622.9182237407967,2425.548109970951,2117.6516108288424,613.5087438187238,184.42441571764545,6228.563154909737,6850.463611995015,6550.563972597434,1897.8925435714923,489.0352278407434,6114.938806326105,7908.674881540242,6783.163693819542,2403.3148149175186,557.426806840907,4391.382084903187,5273.699227262242,4605.290091285386,1377.0104032184831,213.92560366294597,3238.6332590151887,3857.6955904220545,2997.777751465035,1122.5458830749287,305.6723765965541,9504.991931383687,11641.849041027292,11034.498616803383,2859.1164114664493,455.8277121328392,6184.129661891122,6984.029472398425,5792.710060153256,2006.2452836392129,566.9069553009671,24029.74759042116,25248.5747406398,21870.898245874683,7041.118552078794,1574.3158905016458,38434.541433074315,45905.37036879651,46366.54750540116,11413.892598676013,2124.2247496544896,1281.570728434662,2953.348365399326,3045.053796799795,464.4910704799306,66.86444292149183,1832.0032175650595,3780.169790982853,4038.0522505582903,596.6727768665796,98.56444714570685,1418.9379432962467,2683.624940973207,2775.6738120527702,432.7801792289009,63.476922208867535,2274.9955804303154,4131.256677826141,4665.933820550174,615.4266447473202,102.6337667781494,19310.27491784949,17647.069036755584,35872.39417210475,4349.732844529415,1088.2331779207336,14076.71515219396,14061.943336296674,22619.028072645946,3848.4683410154826,931.5712202057734,14633.172065467792,14770.149489987401,27347.643745458725,3606.910466299937,780.6533271480009,11275.927138783163,13180.941994297124,20237.539246428227,3257.1405691039117,684.6492850938122,4952.952057549908,5694.575339732835,10479.985550327534,1341.7288807790956,287.50326993230846,6924.976225447557,9203.76936543739,13298.034395569894,1845.5604737766698,341.5742915372905,1416.9967508060224,3153.1483080778994,3476.5136425518117,492.1344347319583,74.36769951351648,1700.320529366046,3311.7396258578,3645.9424110652653,524.1217622167243,89.00773596411959,2988.982554956654,4239.575889219622,6870.37242710295,860.2793065577832,168.6808030046169,4661.967063409751,5446.593043693441,9097.589574988498,1242.8899743873822,259.1753857005789,6009.329792161129,5743.888478114108,13143.814344609775,1486.7477020081146,375.79366080193614,6964.027903745675,6103.652235532761,13863.825125668372,1792.4966480944777,474.5343897115332,4225.672282971193,4551.528328656523,6355.257894097566,939.1415014087677,200.39738066947535,4460.916178280174,4551.012616593699,6525.2444098139895,1192.383171835448,256.50969655248645,18037.781628414818,15281.672678890973,33880.98836766926,4415.088494984834,1262.533532619733,28349.985693429153,24420.942778035005,49933.173339022454,6702.24445295577,1842.6588086006109,20377.03135758807,18479.106878185026,31174.643302134024,4307.604470236472,962.0296180422782,9846.664325167041,7882.576889725512,14069.95261332786,1870.4811636864745,436.8268784326089,5622.927040935842,4154.246844468438,8120.284425831249,1031.2625233893498,250.8858920870047,6054.43618830288,4556.720759350697,10478.027404213573,1268.402359188776,325.3879128517193,8476.787359779626,6815.570720142667,16793.33556414186,2035.5764822908734,554.06052703785,10857.900604226219,9184.513353141576,21926.834967280534,2709.076813344372,759.1130611553835,0
