,Theta_channel108,Beta_channel84,Gamma_channel98,Theta_channel87,Delta_channel31,Gamma_channel96,Delta_channel108,Delta_channel90,Theta_channel31,Gamma_channel115,Theta_channel115,Delta_channel107,Gamma_channel112,Delta_channel27,Theta_channel0,Theta_channel95,Gamma_channel94,Delta_channel23,Theta_channel97,Delta_channel115,Gamma_channel26,Gamma_channel108,Theta_channel32,Delta_channel94,Theta_channel107,Theta_channel114,Delta_channel28,Theta_channel109,Gamma_channel114,Theta_channel1,Delta_channel22,Theta_channel105,Delta_channel96,Theta_channel70,Gamma_channel90,Delta_channel114,Theta_channel83,Delta_channel98,Theta_channel99,Gamma_channel23,Beta_channel108,Delta_channel112,Theta_channel80,Delta_channel109,Delta_channel30,Gamma_channel22,Theta_channel94,Theta_channel85,Theta_channel27,Gamma_channel113,Delta_channel80,Theta_channel113,Delta_channel70,Beta_channel115,Alpha_channel0,Theta_channel103,Gamma_channel111,Delta_channel106,Theta_channel91,Theta_channel30,Delta_channel113,Delta_channel36,Theta_channel112,Delta_channel32,Gamma_channel24,Delta_channel95,Theta_channel90,Beta_channel31,Delta_channel110,Theta_channel106,Theta_channel96,Delta_channel34,Delta_channel21,Beta_channel94,Delta_channel97,Theta_channel104,Delta_channel111,Theta_channel28,Delta_channel26,Theta_channel79,Theta_channel82,Theta_channel66,Gamma_channel27,Theta_channel102,Theta_channel78,Beta_channel107,Delta_channel92,Gamma_channel110,Delta_channel38,Theta_channel34,Beta_channel90,Theta_channel98,Delta_channel24,Delta_channel78,Beta_channel114,Gamma_channel31,Theta_channel110,Gamma_channel107,Theta_channel38,Theta_channel23,target
10,5485.769133007679,1198.2518917297584,121.64995211438811,3177.9947596798543,438.26208553874,664.7919311730199,12030.733400921845,318.1584914921027,279.31363068569146,527.1441598700413,3020.280862063449,3378.2272109229743,64.94154127494373,1764.9087880180823,934.3606619437804,5458.402619160293,1181.1921915754262,169.16854132478448,3612.35909606635,7003.288198723613,112.44229501860814,1015.1840570888291,208.34906104776528,12001.295072365338,1809.224597778711,1768.8684089661376,765.9456405643091,6375.142634565785,282.3154750262933,2994.251016031985,165.47321018681254,2066.184885802949,6336.427676344497,500.4178268587466,31.912745045020863,3978.032586310069,4564.468399826273,1455.344909467694,1221.3318321160782,17.977911324120146,3538.969301893841,1001.7123672077952,1892.6593233136325,13372.363462046833,143.44130044466456,16.56208012228394,6253.954002730029,1729.8609902830167,1185.4638704257773,139.00184597631994,3230.5792544059127,1011.0841932966594,787.4946580712872,2051.7420083197426,871.0394927748042,967.410577652211,127.79194909377664,2580.8252545825767,282.7039979655653,87.91277166268492,2058.204737555472,4007.7197112827375,539.5958387191052,529.3224763667481,51.77982030510747,11130.11896650313,181.9661891399417,195.0651714062856,5894.695167440576,1339.484732346755,3530.4195026197094,4353.910278944719,155.88386295294472,3350.788262753824,7362.44187066115,1955.9303862453623,1934.182608121062,470.6116468500287,1538.1041686328306,2889.946108960817,5690.81170457271,1944.5096882462076,234.2711028990061,702.7602651726379,2907.4463711629514,1310.9969873006387,300.0097240324784,426.0526491939252,1076.49856195732,2463.6606501741007,157.61702694143216,774.6403216554208,767.575647989005,4521.216687874912,1310.0976233020451,70.04761107984241,2981.725992019743,294.1809789966945,673.4099196718973,102.10953715891864,0
11,4431.397376373127,227.91314888840915,308.67091118211795,903.7935514576052,2614.5347002583467,441.1274499210057,8998.242822219223,1827.2275966621585,920.9872631587208,920.0531944135396,4589.057507070368,9117.424016051018,384.19785978264446,1716.1918348119343,3236.756126058993,6203.880465835981,701.0660529259893,836.4872102682472,4956.181386858757,9295.88972774316,161.08227102419775,944.975232857988,404.9390656337848,5599.482104233034,4982.669456569128,4316.720015690959,30.32185715844631,2866.136122889096,785.1211305290122,1297.996682467543,928.0870550477824,6395.270379045088,3245.6593921304534,802.8106615040323,246.2830256627722,8981.034782406523,1283.7111205311598,2428.7625049362814,3804.8015744362183,93.71417916071816,2066.340152179734,4963.818890613117,1766.8884524465866,5959.128594025725,444.60978915940666,80.05676626364676,2611.945772104865,998.8927406099182,778.3540899599561,591.1984589324466,3052.4316796246976,3520.2032776024203,2105.0792199397183,2079.4717344406577,2613.432857280087,7539.37070583947,371.18092480047,14559.357713769925,3237.3827812523346,159.46817855789487,7644.571710748874,31.88204548399169,2417.538572339892,770.8532204221036,193.99357212854548,12449.294460704856,750.0636223222216,457.7457615508209,4209.284660144776,7563.129932768613,1552.9978168422706,6290.022266391689,1378.0592542331644,1326.095943756632,10079.649784165584,5176.153439765159,4350.751860286426,14.46497937097878,1587.1919874881582,2191.408796976346,185.1085596685706,3517.647158794891,287.2015274179316,3740.7355969111854,1784.024535738083,2353.355481884763,3872.0854653632105,428.4872974668224,209.9874795756732,3711.1590478469625,455.7862316371191,1139.9733284010329,2414.2186995557063,3508.099289861764,1825.7011143095915,246.51009834482213,2055.3535526253577,1049.3280696138645,94.14712114406773,307.7480913509733,0
12,4249.6222954280265,5542.569462639031,193.44630615671352,3659.926996550615,3237.934616156608,409.24391611531394,15470.590047256956,2274.471752803499,990.4941996303214,650.1103640335635,2482.180258192384,7289.965396142782,118.58928398150304,4593.1375785891405,11194.531887108787,6827.137762877485,831.3142707934727,1165.197886771539,3433.6834442961654,8396.842018165858,150.7451793195767,1149.9883198745797,5836.011115463792,11895.43163743282,2863.107966869786,1596.304019899496,5588.1927851087385,4367.002099805591,399.9558128902064,15211.041118673396,358.443284335791,2186.1529165926017,6708.642136989621,1103.1327139036184,139.39332640281523,5139.308442115403,3728.625482513394,3436.0610162753937,880.371254585269,64.94838071732528,2868.239244652073,1794.4915933739428,5923.982768618925,13066.908709846362,1936.525043984734,26.192655689029586,3382.2288973575387,2535.764148918852,1227.6223184320338,225.023698745897,21617.43570703614,958.1738676005558,2563.1151140897377,1681.0242701764628,10626.353774611842,1271.602671249903,161.39579487295546,5570.444293051752,457.4322850654699,602.5841582163166,3011.416044948994,1679.5843782146123,558.2906353653883,18944.72104091244,76.42555471737407,24235.94187002884,673.1199178056708,600.8917857445667,4183.196682705735,1936.0133486586644,1808.6985802731024,11465.270170964695,156.0284438608266,2070.8022281020494,11771.680023805078,2500.49037471021,1905.440429716598,1749.5493983443027,2372.8247399097986,3945.768446341076,10024.25751995032,2249.9819656103973,290.4044573379882,1823.95989581444,3960.4401651589887,1828.864906320997,2214.014406115842,389.28559447447,14046.811073307796,2898.6016975210323,395.6066770737789,929.6048939939088,1126.228306151053,13575.574493499473,1072.2902019823389,260.72882252964047,1853.7476698566552,531.0841241249283,4606.92743703789,333.02805600140255,0
13,8686.167736025294,746.0183356262415,204.3915187439648,1129.0355689257717,374.0331993783308,618.4299080569374,22747.98037527098,632.4473923793125,186.50568022641824,1187.3367087687252,4891.337880184994,2532.3304589219088,301.7408791102114,1695.2846041494786,366.9245635885172,4181.529886762451,1168.628152508516,163.04778668991912,2591.5202247220864,11334.69201623352,198.0319319038329,2138.227040508539,181.02336526586348,12957.964239253404,871.7906842097634,3516.955328526088,404.485825790476,17781.649484622452,855.6088951137012,871.1690989657636,68.64881545055002,2380.1424470605925,7596.127312752309,131.7719325560913,59.03165765001674,7558.77116758652,1096.0088460607594,1908.8810383334203,895.4093436005425,21.31319463879377,6569.979214702529,2423.2564138261378,765.0089581711914,49116.44565293365,97.06090816444625,8.815866154803079,6259.8155056397,540.9917489353594,737.2410771110699,515.1639845091785,1929.6706810762653,2091.1288142388926,364.32285974825567,3560.13204094047,468.2710205346871,1186.9954495923291,464.9626680977556,1880.4734345371987,319.3383737021525,49.49856734996312,4297.4170785209535,1174.7023451715768,1198.4819756765016,470.0023266641882,88.91976334958875,11901.58306353754,288.5720825035511,227.36300073394705,11479.471531148069,850.4742906559774,3725.492439243119,2085.5005522216056,58.88604535229,6042.294049080035,6558.783562123679,2413.564447794104,3871.004788150574,222.7503111105233,1673.2639576697088,785.5357860345553,1291.1438730240786,782.6391200568706,124.52790897850494,1112.1995116154392,1178.044561372509,863.3081198686845,800.4225972117354,1217.2298409527646,628.4510740672699,903.8513553846402,430.7784020310437,1133.3989471313653,693.7472255255534,2397.7317797982964,2571.680935520368,41.0878061513907,4737.841353596004,163.85895408357564,286.53569834712533,90.69462480285904,0
14,648.4066513224708,3103.2398090934275,168.20452849203855,4076.313530872036,6086.519501691934,185.31962908070764,1488.5171173527958,2245.9206716417093,3163.5442669907006,126.91997701038024,301.7530378518958,385.5128410965883,123.98602528263044,1619.0634187062217,7721.795075568201,1466.206703998573,228.95010965725712,1234.2126626441427,391.9231651636022,678.6726408954885,211.4033492929177,381.8156972512223,6711.276588675113,1544.299025025333,231.72420643683088,288.23429042736825,10591.239958888522,1262.482923040943,98.23553771716068,2323.5741192984656,2378.976481384848,603.481825530378,1393.6743055970032,718.7688210681013,294.4517618162908,603.572975692549,11737.019718924372,1208.8932979205297,139.7177706047553,142.97039877950886,930.59980817133,806.4138920152379,2455.8722977626344,2166.413351255312,8781.017836961633,285.12675782198835,748.8884587692145,4689.560581565102,829.2030592262303,140.36401299483805,4603.693113788414,449.74168628544135,1532.0874832555437,260.4668603307926,5674.39954881691,200.72462135187035,158.59976594621358,632.9963464966444,114.00138511778488,4699.574754767342,936.1492514959926,16218.77421130745,436.8409011779309,12321.860760025596,155.19149726822403,2328.7184932107166,1100.259513798115,1348.5191604143902,1593.4235714565496,278.8132331265443,626.949493768194,2519.3502974902144,2350.8467789927777,389.9335204325933,614.6297997910738,66.85774998910973,947.3184124255362,5878.66015292311,1604.0490941501105,293.9074505762912,6759.95997435668,181.3183281485418,236.57042343055747,33.517891009298104,2218.2751639612256,134.38487285715607,55.49332071169856,274.91451644942026,13188.600913673536,1340.1959635348414,515.488821811768,558.146962183874,1145.3333813386637,3916.38933407183,167.52591150962178,712.0716594803558,1096.7288375376315,81.72441268179294,7816.283051496429,644.6708119604552,0
15,6382.843524894581,1794.4624314024657,143.8739362496583,1438.6779222525995,1491.079637177278,362.62963755877365,6970.154909707794,1578.3814455724998,1479.6865984517708,235.01709967690596,4184.70285379337,2443.3618498765354,73.33427623652591,3707.035084685888,649.804503137088,5376.678503863699,526.1362763343373,862.0729822284475,3535.235212268294,4366.212797997056,117.11933479912445,377.12943968853887,533.7599917415895,8874.152908408478,2001.676391774936,3063.993118644197,2784.4297526828427,8511.143972781934,162.87963979411845,2738.073454498174,417.3186051629679,2397.9213013489803,7077.260374703649,281.96610578062064,63.536030561200455,3089.330403397087,2024.7190484041091,3309.2369512612127,1223.5308967953815,35.87979286093463,2410.979829215772,1493.6941641108713,2959.69399488847,9124.867605801324,671.616040203787,19.83844196796881,6652.253063858134,732.5250765679149,3174.5326384531854,102.32211600859492,5189.13149758848,2051.645778524412,417.2746776328565,1536.3619764926852,710.7884094067117,1295.8417224245738,116.54666655032322,3127.421530710338,259.2118237883218,859.1129924498989,2011.4834979212471,2943.634042468977,1508.8797181217883,1090.4418940325788,42.512021073396745,5785.439848920376,1613.5914305391311,541.8374763985902,5367.924689621142,3548.266327653813,5821.643311128182,6674.453672156082,122.2460152724002,2902.6904431964736,3561.6817303233893,3131.250640488848,2397.2667111146334,2199.5818433364107,2738.2117080800667,1276.6103290392198,7468.727832022786,1521.8353601591666,161.82219130124764,2280.778011410453,4255.700076059613,726.3242507165053,1196.538987451011,272.73042882480195,2101.8829106976777,4554.985260089908,534.4608687923783,3118.6051012525118,998.5196783837372,5809.828294218127,1129.487632165455,57.85069266291781,4854.681979903099,116.75238787166391,1156.3269153458136,793.4728165154675,0
16,10960.051908491752,1209.5942691257094,898.9314490017754,2332.8173375973456,4692.970665540385,1548.2702510508984,28332.59362521477,7403.733650744125,2144.1638042391305,1918.983336124635,10575.844875538249,4880.626888762697,864.6878977086731,9750.488165302728,472.4094317174655,5172.246952668433,2015.93096664112,5661.541672264601,4832.589375773132,26980.54724573108,788.1153690369866,2037.295008047387,1013.2505382117504,39541.12689010618,2601.469952757194,9644.30381611369,2653.62898431222,12605.265069881432,1700.844378485304,987.8858053793124,4655.746740703956,8075.095805055462,29423.933617496124,1793.0508838488424,457.9443074166961,23751.35019931112,1239.9789133865825,15976.647980806936,3711.271491486739,357.61320520928604,8140.47153083249,11690.527729271662,2324.033727623615,30391.07602723792,2096.7413815915306,287.4951436812992,12527.742831881713,1119.309387112413,4253.589529100413,1247.3205229803789,6072.534405589666,7278.941595953099,3102.6823288093155,7984.855256711546,548.4970015536493,4048.2319386505646,1020.562853743841,11775.302774386855,2097.7139107975568,1062.0493228349071,17087.694407478855,2656.302783083352,5159.315473886453,3074.060457569079,548.5413323789604,10850.262947409812,3246.885890236081,1402.7206955604024,21862.45912307727,3945.749280417773,10079.506896934456,9706.9574136589,3147.4246034815105,9938.22562865634,8110.98508431464,9200.959202870126,14145.138640395342,1356.050950242599,14038.226612547902,2864.520624789011,1451.439183919652,3049.794602214742,599.893241422976,4998.640271397926,4401.772124822693,1716.529538641319,7287.22764196913,1568.6678764234186,1875.4748039098256,3515.773547341504,2268.879587922425,5980.708398746541,9046.14265410242,9885.06311955164,7377.306635016146,272.0747973494227,9454.604100099978,365.9832611177556,867.6227569744634,2522.596613101171,0
17,9852.176036850284,4013.26506801285,772.4849573456279,6698.919940990924,13631.985583882495,1255.2841590458556,61292.32581285068,4210.318618733074,6397.16653398672,1812.6106811579864,7083.615922986921,29580.678643243173,629.6362792480217,9464.331609178962,6924.7763794511375,17001.104815601633,2190.0315441458574,5137.742297261388,11618.352757292943,43815.878354431625,288.7659341925487,2467.834558301969,6840.339777734631,30307.18732181923,9568.069987909985,5237.1072246520525,10488.391850364043,8224.846980499988,1309.2692914526635,23012.88555618781,1164.772674104227,7818.881532620427,12839.795636649102,5149.388922532043,491.5513207208907,32917.469553507755,7382.755026932561,8952.429665891534,8014.932686651296,478.582564320124,5063.905935104031,17787.565815758095,15577.24176703686,52348.914365482095,9424.8259449521,71.71759329065428,6919.308215605762,7749.460711387853,5041.446046729427,880.1752289794806,38989.27704992223,3855.27732177872,12879.331673997833,3760.129627384319,5863.537030265868,5510.754688856847,505.95302164622177,38196.03962497714,6777.668423772313,3247.4540480568994,24085.70071630369,617.122226871242,3186.5254725380755,19946.742091599583,116.7944209966347,80420.88367872147,2200.1696518529943,3679.524562608401,20676.464888452603,12184.438565272392,4415.097837621247,45122.80957420685,446.366290757216,4063.677085276712,56194.374682202506,9615.035237334478,16393.23226003841,3444.684287456961,4214.797833178358,10896.439789250891,4075.666638925387,13413.284017979087,1281.4793119080236,4542.883747535002,13995.906097566663,5661.877769157165,15517.627518936775,750.9145939769655,12707.135768192236,19300.47576486285,999.3136034370656,3717.091085620814,1840.5408318948637,34081.33762202507,2764.097987695958,1452.9062883462257,3101.6859612956464,2549.941558898376,4116.701276683877,2146.0093507092106,0
18,12080.259018490746,1754.5283941644243,839.3442220841052,6694.114441932869,6999.869330268234,1766.0493988285823,39729.95678341377,6824.540750526943,3202.4632922106584,2144.119589315516,9942.741044863673,24124.20695955157,908.7054940201904,10624.401923886864,6177.403229324494,15410.450623640958,2649.4567998881043,2933.5585343836824,10491.750412606792,33012.50950550094,564.6631029587976,2621.8464542432253,5157.73119747508,30271.05212924313,9010.653743703924,8212.476405392015,1810.4061058423356,13486.841366492865,1772.2153734463293,7571.901840642486,1326.2408642555188,11370.149315066386,20518.215375507363,4210.282773831555,588.221216079464,27230.706159506524,4277.682866989633,10438.907732844433,5986.066790983367,248.60343517167053,8405.723962492117,14064.473094223542,6669.043913406265,43031.752517645735,2183.968398589404,107.28272121252002,13151.449400674715,3080.171423676211,5219.112766863053,1328.8345449710737,19327.323172791614,6136.561020803754,9962.898704687364,6992.1076836686525,10738.196173105154,10236.67076480697,977.3504115410054,18265.68967373983,4303.6830411390165,1040.271584077385,20349.667954795183,2450.0206692455017,4197.38886098886,14822.420050302337,365.4055820391357,43442.67339848484,3226.4373218435576,2114.834166654606,24702.249646225875,9043.189856373663,9006.323030149515,20839.14312330748,1535.1354429617425,8341.772406279235,31319.24295877312,9832.375847636547,15605.55007431015,773.3527266629129,7929.880764473072,8919.16600325682,3502.62439191427,6815.436173778025,1079.2945178253287,8108.58708180172,5650.864475291306,5976.461492307147,9360.96502192251,1573.581315063331,3683.881349264094,8832.914721821164,2146.51226710065,4599.548518236947,5674.193691179567,13753.77560498751,5850.995952255979,741.6124538621511,7378.712332216641,1724.3655299374138,1332.6970955427637,1431.1739302730564,0
19,14180.400381970016,1066.978595889383,617.3507494281491,3505.8386243800146,4577.804049158303,1338.0654297042238,21848.489754256647,4766.291517596576,3062.700095452888,608.4041467932203,8801.668076477545,5298.947292500854,270.93871521339247,10859.54349761638,2203.7469072965464,9602.702651898242,1853.2334971775083,2419.9345727217687,7306.652875008047,11918.417918095549,510.080304435956,1188.878104386587,593.3372972367647,33207.16656730113,3366.8741254331567,7212.8366548746035,3706.799063235673,21962.54746955292,438.16322932358935,5253.967106847479,2352.8368728733813,4971.1442546446015,26657.240175506875,846.5127121116955,255.00688275383132,8703.096308724216,3552.660960666396,11387.985744427817,3952.095673756411,119.58028356577302,4640.600733861418,5873.84315685548,3105.015552052857,33691.185066175385,2101.129398747951,113.80968892437716,20241.66977160941,1865.676950769624,7840.92547369074,310.7866082060283,9220.514232145964,5781.185360811423,1067.2875011990614,2575.745105780178,2786.3432423346903,3125.45746756298,441.2738249302691,9787.048905480702,1302.2608127776837,1372.9014530323293,6336.164186042055,6122.9458312811485,5423.847969587319,1691.0496568671906,231.17201580826156,14720.637830365316,4414.944665955778,1206.7535647692591,20861.539747867373,6401.313420543946,16471.27250839843,18509.718847981,1765.4267873413403,6963.696528465332,8776.361381668621,5546.785039922296,9623.954678136248,2983.17672353502,11972.382570314194,2192.4287662071697,3520.6889491878965,3306.438748929605,463.8147935420894,5478.348116382344,7636.755746288237,1212.7173094376926,4434.689979193644,1006.6360191993062,2270.2623334050218,7656.550678100917,1318.6103410316755,8371.954376717464,5873.196060981132,15963.224600664102,1977.981134285166,192.6194158866932,16002.465366815382,299.0244051527742,1284.5439185784771,2149.039548065046,0
20,15334.558830342825,1807.631214523034,800.2236996141664,5348.977788299987,7123.354230010354,1438.072896711951,51694.86878774362,14997.42521402327,3118.177204059604,1487.9956383066312,11000.914146293368,15429.13867621955,1028.860013226323,23556.535623911004,2096.880335752768,12512.522264332363,1968.9800802455616,5224.892075385019,11281.662807842342,36113.64828020985,661.455293829796,2151.229714215308,840.3480890536184,66899.68702693288,5214.200278042663,9857.938311175689,5491.531707986128,20741.748903181306,1309.024671238392,4733.946355492651,1517.432654776493,7834.426379042302,48604.34848634767,3132.3566096263307,423.8427655027821,31570.133092311808,5992.293111159509,26779.16116696223,8753.079915931994,174.56457653601305,9197.98186076108,24174.82513344883,4402.992562862332,66255.38843333231,3310.4251260944907,77.00311696854358,20836.16878919669,2729.3049743405118,9150.95029526575,1181.4611472070574,11453.976154184387,9048.40718076695,7377.173538590381,6820.854732253215,2420.1415474722044,6110.401391673738,1185.0093675313196,22055.11948952357,5981.904172314218,1589.1761082404748,28005.13627822353,4945.826376891341,8606.299685587675,2153.491882601868,353.7404301750371,38608.51428571174,5573.873975251928,1652.9395671668472,44833.59670839972,7073.464221638144,16368.023347663997,25444.650389301576,1260.2918376581472,12651.940216894058,30108.67785570466,9475.399629259138,28086.14496678624,2547.4261158953946,18582.403818164483,6219.474886471357,4824.314483326951,7722.692675506974,691.9803103614336,7502.219558595438,11823.773291165124,2625.8308974987467,17190.26615726134,1853.5524221633336,3673.405739974663,9322.110791812069,3454.528324305244,9182.065932771577,8433.589526545742,25962.3577014996,6214.074393373663,243.3249199109165,15952.523068552991,767.5116169104352,1551.3257747389937,2138.511562113192,1
21,60505.82028596492,4016.953574965078,612.8766497085454,7803.787633188073,19774.83609989175,1270.9343029909908,83905.70525451607,11840.124892030064,16879.024911822373,1438.340160180769,40685.57686129282,26517.1928454815,418.3910009111612,23892.12234145824,6849.229450305424,57017.23752706133,1640.580682241648,5387.273911531493,38585.74164938228,56378.3312098489,258.3146383089113,2048.7585042523856,8308.816586194685,64148.95348055632,17311.370960087475,27941.652626804087,11000.905345680225,44465.34783122372,1000.4887386468934,18129.49816655078,4893.07467460641,31659.35923248026,35433.94698116549,7574.99569818103,475.826589710733,40764.9090541951,8041.662959675476,16745.34879067962,20398.92677766489,222.5279346843668,10054.1251337578,16771.707028019166,33400.832351584904,71752.71504390822,10237.99418687057,99.24593987182948,53109.58676239148,4613.113385599536,21007.21654173168,608.8704925032852,48702.84535035015,15795.450009654396,7939.375366831365,6823.960146443649,9486.64293940128,22420.42657400708,457.6625089456005,32464.374644812968,12703.750161838409,9114.940269130402,25258.928644108782,12321.89077388052,10250.147727420208,13791.11754440886,186.5947585723392,74662.14408439514,10599.53466912298,2319.6777448406096,31069.67647328653,26295.697153235466,30587.74534409476,54037.42819023609,4463.025801706792,7979.45738254435,46710.181212326206,27385.13301426028,19559.95369973218,9142.412980750603,11117.414206932925,17412.344972160055,15676.074361764762,19931.004999953184,882.2000868556215,19497.707880588725,32176.25616810169,3361.1541828604136,8581.256144176908,664.1678570040768,14703.080175581978,41974.78636426071,1596.7749108433632,13806.212151815977,7780.77103073625,38615.97764413289,4632.9106192249,558.7633197461143,16723.112897271763,847.4355234642695,11367.508773213707,3848.987632845917,1
22,59212.52748501971,1420.2935988902916,1900.524625265272,10246.18128011664,8483.325297942227,2516.6229618231123,69980.485488692,21741.97818583924,10198.153625749646,3337.6547098841816,47727.833078292686,34170.00234329412,2024.8745048999035,17957.230263648176,9254.988450216246,59290.505264760366,3297.755918993694,9778.235914626282,45055.14409091543,53553.4837499204,1436.5272208599995,4316.198412059631,9433.24278309637,51833.3836018297,31883.73523828812,42672.50587750656,7035.97080367594,59322.6543277214,2873.5175332633303,10649.819742479382,5794.671744047128,39053.23619381636,38545.8685315593,12294.963344507789,1368.287474200235,46122.62323211223,4020.622069697643,31025.945549198783,33611.48299362241,612.6662917189167,20790.105776174365,33804.19614339758,22908.382876697266,73973.54661148126,2888.9576033670696,362.9942712346237,46330.21011907515,5558.70851734854,18867.07662355681,2449.074637686533,27683.37296435795,38183.36505196441,14283.199635714414,16504.212767166777,6569.439740971623,34220.1364737873,2261.263771904207,25192.43160155543,25439.77236182079,3649.277179746687,39604.09681455993,2289.1405107893534,32675.40896681788,12038.08049064051,920.4850821437642,65220.548545361446,22143.70835942985,3057.182363823706,49892.694644078176,25626.166912209424,35196.82958000322,37287.45311118818,6228.280138374258,15667.182154499027,48074.30787984865,37292.69273071732,39143.73415888879,6379.906015224822,24466.65570924585,25473.83257376684,1569.6625606616365,30286.61470671524,1306.8511120764051,31319.00153088708,23872.733914802306,11370.386189817802,22939.90889196209,2901.4649784660355,3419.052938501938,40512.32897977598,6868.472164563854,28837.60283581739,16393.812380141004,22969.519385527878,14607.010293220204,640.0576539330734,40713.320922971085,2532.946918878303,2780.058822952486,11154.333365599465,1
23,24155.58714185741,750.3778142857644,502.62124631081616,10707.223091547094,1956.4921400932608,1434.7427107216015,122525.08401795168,7333.993968140349,628.2181126868234,969.4211783914582,11414.50350437447,33070.02947896092,416.41826383191454,13237.889439868037,906.9524283534266,17370.40641909843,2072.761506542131,3961.0539606947873,10056.054684296923,53589.23023762457,534.5404016221969,1851.841687121248,455.5118604975199,97802.0260715679,5908.525226743016,8512.972242198914,2615.4043048268973,36501.06300131179,732.2156994816651,3175.0686541374,2808.158558747745,6135.130067514646,51497.82527747644,2185.7702212310287,164.864796360361,36220.39783693063,3697.0835187446296,20104.9883063127,5166.972484277578,124.69704318432504,8813.209834609086,15651.473051870084,2836.02768012772,164214.5221180206,1218.0987614524706,118.90010072745244,22987.516398671527,5714.213656519882,4209.109529706668,531.722489071581,10213.401392761238,6264.00128563977,10575.47884643718,4937.481396864663,508.7259656934344,5018.28618835626,625.9532559610949,11770.449039189329,2629.3328384768347,352.77976833651564,22867.92797669165,5611.460763944803,5092.196339612444,1394.708188737526,265.8051642376399,98527.97564444313,2510.655313811457,198.53768667182217,60083.20004956461,2213.196232522619,15877.170674645156,17097.746208502846,2578.108934880554,7999.599175938448,52934.72289351221,4236.409112339833,26394.186581466947,854.918910093308,13923.676997053934,5539.051126619672,1834.8220639028584,4264.812649061641,418.40722908119255,2283.841187957134,3329.005268228708,2944.3698274151525,6064.043427436447,1085.7133264759736,2895.3026475090696,4349.7030081849625,1011.7136848175464,6710.942308191104,6400.041412122392,9450.884134100808,3875.5305433970407,70.57885455628933,15221.218480812957,797.7440668591772,793.4246461203578,1599.90569282643,1
24,28305.009691498984,1796.8747229614437,1411.9043726996372,2847.4447825093744,10779.495208623057,1885.3745653884823,55440.10912029658,14289.320295215177,5219.812946839193,3365.77404383706,23551.83886840462,17887.960240717533,2090.654098841467,19656.00604591583,1943.830708292901,18258.18881316729,2385.6624580437624,8446.680156910628,15901.888444336886,46733.66471212074,1338.8625274576048,3887.435261765706,1621.3501533117037,52037.389958607615,8299.716439301577,21252.959425496265,6194.540356620418,29364.04332716501,3124.18669981794,3807.8481851497454,5867.060237685056,19612.726365113853,38369.06538717594,4348.655080361516,866.7725746123042,41621.28818177322,1551.2442553063593,24176.881940198367,12228.23359466249,572.5147715406681,16825.935484643007,24704.4233672142,5358.633612844336,57370.7831733298,4305.757578367566,436.0594945006949,20092.495464888416,1506.351587098943,9818.555712839145,2674.266968083476,11080.453003864086,17489.663811306433,7298.151337280956,13622.379895249109,1781.8592460938926,12567.326955815157,2179.2581307381274,13402.957418752443,7901.036605571878,2551.570040805222,32922.628918272094,5105.318611429471,13551.697490838116,3681.0413084218194,915.222954896252,32134.03041655003,7742.551559160186,3835.4490443582777,37239.21133416898,7978.991462066456,16905.178083550367,19355.86119943237,4665.303280076328,12061.80527656732,25067.58380433511,16485.09066068201,27645.89234039688,3278.4685747823964,19246.44461981768,6951.568068760961,1449.0935526184574,9194.169940201797,963.9928860521336,9453.893800371883,10243.239925791222,6282.664251781514,15267.725808804553,2671.6832024504497,2930.809370248524,9247.754010975805,4952.104992267017,11821.286829158658,11215.5566258335,22303.339848480216,12270.649306281215,537.7576746775037,19403.88498258248,1064.41226926843,1644.8601662018384,4735.63274405537,1
25,18143.399198338484,779.3875555907229,241.73125972071807,2420.369686033205,995.104501463014,537.6593558098904,25149.03773923209,2229.5097226860235,506.2636267156949,1035.466114107189,11488.850368525267,10053.44625430772,248.1620561998293,3240.051354846601,1242.29294971719,22201.196320761308,1125.0849146626892,1340.5693841931227,15564.003642115043,15169.982207623492,174.64462241828977,1701.2936903188954,455.8494436877737,16870.67277834644,5930.152211832733,8115.976224087987,1190.530829334958,12027.437745387011,716.2282412811605,2371.985974243262,1129.0518040769552,10390.62997366173,8437.579907099878,2187.9824731634703,142.58871275580108,11188.820141294098,1935.893237747208,3847.352070708271,8016.898625880847,81.90665980246428,6329.064938325733,6077.618849344014,2657.4816836943432,23059.868815804075,285.48899647127104,67.10890556367333,8874.691735638758,1415.1886063603786,1564.7205352045116,430.5728038555087,4136.755840304924,5009.553770134232,3826.8037247576895,3993.1831002282097,1117.559348960138,7668.485720062493,268.17379990842727,5581.613936298674,5005.082787230038,153.66270543238724,8033.294676858592,3883.445004544993,3083.216528411928,784.3206594164475,107.90095616367552,29298.066114219386,1117.247666078911,257.6259481720645,10271.186987630655,3273.4888725710725,4069.0411849389184,6912.348220156429,1107.0494436914062,4345.614195119244,19283.263037971323,5743.732676734475,6950.411661873109,620.5623066811652,2932.6124749137102,5582.945968471116,1775.0208222987808,7126.218251694183,209.3857542826877,2620.7735733091704,2157.1662251159737,1361.5051064132135,2629.957471215026,426.6987673794125,1080.4556479143262,3822.304243250756,590.6382543346277,1895.161493609831,2127.067366550748,4794.40175956039,2981.528321242123,63.130402943849504,4494.42485316228,449.6235377369058,503.2751451526584,682.7340360310716,1
